Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Unnamed: 19_level_0,Misc.,Misc.,Misc.,Unnamed: 23_level_0
384,Jeff Trepagnier,23,DEN,SG,8,0,97,22,78,0,0,0,-2.6,7.0,3,4,2,0,4,13,1,1,
385,Dean Oliver,24,GSW,PG,15,0,93,100,0,0,0,0,-10.0,-9.2,10,0,2,0,1,49,0,4,
386,Devin Brown,24,2TM,SG,10,2,93,10,78,12,0,0,-10.5,-4.9,1,3,7,3,4,14,0,1,
386,Devin Brown,24,SAS,SG,7,0,22,44,46,10,0,0,17.9,11.9,0,2,1,2,1,4,0,1,
386,Devin Brown,24,DEN,SG,3,2,71,0,87,13,0,0,-19.4,-10.1,1,1,6,1,3,10,0,0,
387,Antoine Rigaudeau,31,DAL,SG,11,0,91,0,28,68,4,0,-34.4,-43.6,1,1,2,1,0,15,0,1,
388,Danny Manning,36,DET,PF,13,0,89,0,0,0,65,35,2.4,-1.8,2,3,6,2,1,15,0,1,
389,Michael Dickerson,27,MEM,SG,6,1,87,0,100,0,0,0,-7.5,-4.1,0,0,4,3,2,16,0,1,
390,Joseph Forte,21,SEA,SG,17,0,86,69,28,3,0,0,-9.0,-9.4,4,6,0,0,2,23,0,0,
391,Cezary TrybaÅski,23,MEM,C,15,0,86,0,0,0,0,100,-11.2,-7.9,1,2,8,1,5,2,2,5,
392,Horace Grant,37,ORL,PF,5,1,85,0,0,0,60,40,-8.0,-8.2,0,0,3,0,0,17,0,1,
393,Anthony Goldwire,31,2TM,PG,15,0,85,100,0,0,0,0,-24.3,-27.9,5,1,3,0,2,9,1,2,
393,Anthony Goldwire,31,SAS,PG,10,0,51,100,0,0,0,0,-25.1,-31.6,2,0,2,0,1,7,0,1,
393,Anthony Goldwire,31,WAS,PG,5,0,34,100,0,0,0,0,-23.1,-22.3,3,1,1,0,1,2,1,1,
394,Jamison Brewer,22,IND,PG,10,0,80,98,2,0,0,0,6.8,3.3,3,2,4,0,4,40,1,1,
395,Bryce Drew,28,NOH,PG,13,0,79,88,12,0,0,0,7.9,5.7,1,2,0,0,0,23,0,0,
396,BoÅ¡tjan Nachbar,22,HOU,SF,14,1,77,0,11,72,17,0,-9.9,-11.7,4,0,7,2,4,6,2,3,
397,Soumaila Samake,24,LAL,C,13,1,77,0,0,0,0,100,-10.3,-13.0,0,2,6,0,1,8,0,6,
398,Dalibor BagariÄ,22,CHI,C,10,0,76,0,0,0,11,89,0.8,6.3,4,0,8,1,2,9,0,4,
399,Nate Huffman,27,TOR,C,7,0,76,0,0,0,0,100,0.0,6.8,1,0,8,1,3,11,0,4,
400,Robert Archibald,22,MEM,PF,12,0,72,0,0,0,34,67,-7.9,-4.5,3,2,6,1,9,6,0,2,
401,Amal McCaskill,29,ATL,C,11,0,70,0,0,0,0,100,-9.8,-6.2,1,0,8,0,2,11,0,2,
402,Brandon Armstrong,22,NJN,SG,17,0,69,0,95,5,0,0,-7.7,-13.8,3,1,2,1,3,6,1,1,
403,Ronald Murray,23,2TM,SG,14,0,62,28,72,0,0,0,-4.8,-5.3,1,6,0,0,5,11,3,1,
403,Ronald Murray,23,MIL,SG,12,0,42,0,100,0,0,0,-8.3,-9.0,1,2,0,0,5,7,3,1,
403,Ronald Murray,23,SEA,SG,2,0,20,86,14,0,0,0,2.7,2.5,0,4,0,0,0,4,0,0,
404,Kirk Haston,23,NOH,SF,12,0,57,0,0,79,21,0,-23.3,-26.0,2,3,5,2,2,6,0,1,
405,Mateen Cleaves,25,SAC,PG,12,0,55,5,95,0,0,0,-2.0,-8.8,8,3,2,2,1,22,0,2,
406,Mengke Bateer,27,SAS,C,12,0,46,0,0,0,9,91,-21.7,-28.2,3,1,9,0,1,8,0,3,
407,Mikki Moore,27,2TM,C,8,0,43,0,0,0,5,95,-20.1,-17.3,1,0,3,0,4,6,0,1,
407,Mikki Moore,27,BOS,C,3,0,12,0,0,0,17,83,-54.3,-54.1,0,0,2,0,0,0,0,0,
407,Mikki Moore,27,ATL,C,5,0,31,0,0,0,0,100,-6.9,-3.1,1,0,1,0,4,6,0,1,
408,Chris Crawford,27,ATL,PF,5,0,38,0,0,10,90,0,-5.6,-1.9,1,1,3,0,3,2,0,0,
409,Pepe SÃ¡nchez,25,DET,PG,9,0,37,82,18,0,0,0,4.3,0.1,1,1,0,0,0,16,0,0,
410,Tito Maddox,21,HOU,SG,9,0,35,21,77,2,0,0,-5.7,-7.4,1,1,1,1,1,11,0,4,
411,Antonio Harvey,32,ATL,PF,4,0,32,0,0,0,57,43,-6.0,-2.2,1,0,6,1,0,0,0,2,
412,Alton Ford,21,PHO,PF,11,0,31,0,0,3,64,33,-10.0,-11.3,0,1,1,1,1,2,1,1,
413,RubÃ©n Wolkowyski,29,BOS,PF,7,0,24,0,0,0,100,0,-64.1,-64.2,1,0,1,0,2,2,0,0,
414,Brandon Williams,27,ATL,SF,6,0,19,0,0,39,61,0,-9.8,-6.0,0,1,0,1,0,0,0,2,
415,Brian Cardinal,25,WAS,PF,5,0,15,0,0,44,44,13,41.4,42.6,1,0,0,0,1,2,0,0,
416,Mark Strickland,32,DAL,SF,4,0,13,0,0,0,100,0,-19.4,-27.8,0,0,1,0,0,0,0,0,
417,Charles Smith,27,POR,SG,3,0,13,21,79,1,0,0,25.2,22.4,1,0,1,0,2,2,0,0,
418,Zendon Hamilton,27,TOR,C,3,0,12,0,0,0,0,100,5.5,12.2,0,0,0,1,1,0,0,0,
419,Randy Livingston,27,NOH,PG,2,0,12,100,0,0,0,0,0.2,-2.1,0,0,0,0,0,3,0,0,
420,Chris Dudley,37,POR,C,3,0,11,0,0,0,25,75,-55.6,-58.6,0,0,2,0,0,0,0,0,
421,Don Reid,29,DET,PF,1,0,10,0,0,0,100,0,-32.5,-36.7,0,0,2,0,1,0,0,0,
422,A.J. Guyton,24,GSW,PG,2,0,9,100,0,0,0,0,-6.7,-5.6,1,0,0,0,0,5,0,1,
423,Jamal Sampson,19,MIL,PF,5,0,8,0,0,0,84,16,12.5,12.0,0,0,0,0,0,2,0,0,
424,Donny Marshall,30,NJN,SF,3,0,6,0,0,83,17,0,-58.3,-64.3,0,1,0,0,0,0,0,0,
425,Chris Owens,23,MEM,SF,1,0,6,0,0,100,0,0,40.2,43.7,0,1,0,0,0,0,0,0,
426,Ruben Boumtje-Boumtje,24,POR,C,2,0,5,0,0,0,0,100,32.2,29.3,0,0,0,0,0,2,0,1,
427,Paul Shirley,25,ATL,PF,2,0,5,0,0,0,100,0,75.0,78.9,0,0,0,0,0,0,0,1,
428,Guy Rucker,25,GSW,PF,3,0,4,0,0,0,100,0,-50.0,-49.0,0,0,1,0,0,2,0,0,
